EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1020545,MCLEAN CO.,COLFAX,04/30/2022,1746,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,168561,C,113,ILX,0,0,Trained Spotter, ,0.31,30,3,SW,3,SW,COLFAX,04/30/2022,1747,40.5399,-88.6605,40.544,-88.6583,"A tornado touched down in an open field south of 1800 North and just west of North 3200 East Road about 3 miles southwest of Colfax at 6:46 PM CDT.  It tracked north-northeastward and became shrouded in rain before quickly dissipating by 6:47 PM CDT.  No damage was observed.","A cold front triggered a line of strong to severe thunderstorms across central Illinois during the late afternoon and evening of April 30th.  One of the storms spawned a brief rain-wrapped tornado in rural McLean County southwest of Colfax.  No damage was reported.  Other storms along the line produced hail as large as half dollars and a few damaging wind gusts.  The storms primarily impacted locations from the I-55 corridor eastward to I-57 before weakening as they tracked further east later in the evening.",11
1020621,MCDONOUGH CO.,GOOD HOPE,05/13/2022,1549,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,168568,C,109,DVN,0,0,Storm Chaser, ,0.15,10,2,N,2,N,GOOD HOPE,05/13/2022,1559,40.5798,-90.6815,40.5802,-90.6787,"A storm chaser reported a nearly stationary landspout on the ground, kicking up dust. There was no observable damage to assign an EF-scale rating.","A line of showers and thunderstorms developed during the late afternoon of Friday, May 13, 2022 generally along and east of the Mississippi River in northwest Illinois. Some thunderstorms did become severe along that line, and produced all modes of severe weather including hail up to one inch, wind gusts to 60 MPH and three landspout tornadoes. One occurred near Good Hope IL, with the other two just south of Monmouth IL. Some reports of flooding were also received, especially near Roseville IL.",12
1020625,WARREN CO.,MONMOUTH,05/13/2022,1608,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,168568,C,187,DVN,0,0,Emergency Manager, ,0.12,10,3,SSW,3,SSW,MONMOUTH,05/13/2022,1610,40.884,-90.6606,40.8849,-90.6587,"A brief landspout tornado was reported by emergency management. No damage was observed to assign an EF-scale rating.","A line of showers and thunderstorms developed during the late afternoon of Friday, May 13, 2022 generally along and east of the Mississippi River in northwest Illinois. Some thunderstorms did become severe along that line, and produced all modes of severe weather including hail up to one inch, wind gusts to 60 MPH and three landspout tornadoes. One occurred near Good Hope IL, with the other two just south of Monmouth IL. Some reports of flooding were also received, especially near Roseville IL.",13
1020626,WARREN CO.,MONMOUTH,05/13/2022,1620,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,168568,C,187,DVN,0,0,Law Enforcement, ,0.11,10,3,SW,3,SW,MONMOUTH,05/13/2022,1622,40.8897,-90.661,40.8903,-90.659,"A brief landspout tornado was reported by law enforcement. No damage was observed to assign an EF-scale rating.","A line of showers and thunderstorms developed during the late afternoon of Friday, May 13, 2022 generally along and east of the Mississippi River in northwest Illinois. Some thunderstorms did become severe along that line, and produced all modes of severe weather including hail up to one inch, wind gusts to 60 MPH and three landspout tornadoes. One occurred near Good Hope IL, with the other two just south of Monmouth IL. Some reports of flooding were also received, especially near Roseville IL.",14
1024214,MARION CO.,TEXAS CORNER,05/15/2022,1454,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,169084,C,121,LSX,0,0,Emergency Manager, ,0.11,30,2,NNW,1,NNW,TEXAS CORNER,05/15/2022,1455,38.64,-89.012,38.64,-89.01,"A brief tornado was captured on several videos. It touched down about half a mile south of the intersection of Boone Street and Hoots Chapel Road, to the east of Hoots Chapel Road in an empty field. Duration was likely less than 1 minute, no damage or injuries. The tornado was rated EFU with an estimated path length of 0.11 miles and an estimated path width of 30 yards.","As a cold front moved through the region, it triggered showers and storms. Some of the storms became severe with reports of damaging winds, large hail and a brief tornado.",15
1024267,ST. CLAIR CO.,SUMMERFIELD,05/19/2022,1644,Tornado, ,EF0,0,0,10000,0,IL,CST-6, ,169090,C,163,LSX,0,0,NWS Storm Survey, ,0.23,50,1,N,1,N,SUMMERFIELD,05/19/2022,1645,38.614,-89.751,38.617,-89.749,"A weak tornado touched down over a residence just east of Summerfield Street/St. Jacob Road, 1 mile north of Summerfield, IL. Trees suffered damage on the property before the tornado continued north-northeast through a small, open field. The tornado impacted a row of trees on the north edge of the field, entered another field and lifted approximately one minute after initially developing. Overall, the tornado was rated EF0 with a path length of 0.23 miles and a max path width of 50 yards. No deaths or injuries were reported.","During the early afternoon of Thursday, May 19, 2022, a complex of thunderstorms expanded and intensified over sections of south-central Missouri. Thunderstorms quickly became strong to severe as the complex tracked east-northeast, impacting east-central Missouri, southeast Missouri, west-central Illinois and southwest Illinois. Numerous thunderstorms embedded within the broad complex exhibited signs of rotation, resulting in nine confirmed tornadoes. Of the nine tornadoes, six tornadoes occurred in Missouri and three occurred in Illinois. In Missouri, five of the six tornadoes were rated EF-0 and one tornado was rated EF-1. In Illinois, two tornadoes were rated EF-0, while the third was rated EF-1. In addition to the nine tornadoes, several locations were impacted by straight-line wind damage. The greatest impact from straight-line winds extended west to east through sections of southeast Missouri into southwest Illinois. The most extensive straight-line wind damage was in a swath from Desloge, MO through Chester, IL. Between the tornadoes and straight-line winds, much of the damage was similar in nature, taking out several trees, damaging outbuildings, machine sheds, and a few grain silos. Some residential homes also suffered damage, largely due to fallen trees, large limbs and/or flying debris. No fatalities nor injuries were reported.",16
1024268,CLINTON CO.,BARTELSO,05/19/2022,1653,Tornado, ,EF0,0,0,30000,0,IL,CST-6, ,169090,C,27,LSX,0,0,NWS Storm Survey, ,1.65,50,8,SSW,6,S,BARTELSO,05/19/2022,1654,38.424,-89.5,38.442,-89.48,"A weak tornado touched down briefly 2.8 miles east-southeast of Okawville, Illinois, traveled 1.6 miles northeast and lifted 3.9 miles east-northeast of Okawville, Illinois. A few sheds and outbuildings suffered damage along the path of the tornado, including one shed that was completely destroyed. Maximum wind speed of the tornado was estimated at 85 mph at the site of the destroyed shed. Crop damage was also observed. Overall, the tornado was rated EF0 with a path length of 1.65 miles and a max path width of 50 yards. No deaths or injuries were reported.","During the early afternoon of Thursday, May 19, 2022, a complex of thunderstorms expanded and intensified over sections of south-central Missouri. Thunderstorms quickly became strong to severe as the complex tracked east-northeast, impacting east-central Missouri, southeast Missouri, west-central Illinois and southwest Illinois. Numerous thunderstorms embedded within the broad complex exhibited signs of rotation, resulting in nine confirmed tornadoes. Of the nine tornadoes, six tornadoes occurred in Missouri and three occurred in Illinois. In Missouri, five of the six tornadoes were rated EF-0 and one tornado was rated EF-1. In Illinois, two tornadoes were rated EF-0, while the third was rated EF-1. In addition to the nine tornadoes, several locations were impacted by straight-line wind damage. The greatest impact from straight-line winds extended west to east through sections of southeast Missouri into southwest Illinois. The most extensive straight-line wind damage was in a swath from Desloge, MO through Chester, IL. Between the tornadoes and straight-line winds, much of the damage was similar in nature, taking out several trees, damaging outbuildings, machine sheds, and a few grain silos. Some residential homes also suffered damage, largely due to fallen trees, large limbs and/or flying debris. No fatalities nor injuries were reported.",17
1024271,CLINTON CO.,ST ROSE,05/19/2022,1657,Tornado, ,EF1,0,0,50000,0,IL,CST-6, ,169090,C,27,LSX,0,0,NWS Storm Survey, ,5.75,250,2,SE,2,ENE,JAMESTOWN,05/19/2022,1704,38.663,-89.519,38.741,-89.482,"A tornado with estimated maximum wind speeds of 110 mph impacted northern Clinton and southern Bond counties in Illinois. The tornado touched down around 5:57 PM 3.6 miles north of Breese (Clinton County), just west of Jamestown Road, about half a mile south of intersection with Tin Shanty Road. Three farms in this area sustained damage to a number of buildings, as well as one residence. The tornado continued to travel to the north northeast with additional damage to several more residences and outbuildings before crossing into southern Bond County, at the intersection of Keysport Road and Schrage Road. The tornado was rated EF1 in Clinton County with a path length of 5.75 miles and a max path width of 250 yards. No deaths or injuries were reported.","During the early afternoon of Thursday, May 19, 2022, a complex of thunderstorms expanded and intensified over sections of south-central Missouri. Thunderstorms quickly became strong to severe as the complex tracked east-northeast, impacting east-central Missouri, southeast Missouri, west-central Illinois and southwest Illinois. Numerous thunderstorms embedded within the broad complex exhibited signs of rotation, resulting in nine confirmed tornadoes. Of the nine tornadoes, six tornadoes occurred in Missouri and three occurred in Illinois. In Missouri, five of the six tornadoes were rated EF-0 and one tornado was rated EF-1. In Illinois, two tornadoes were rated EF-0, while the third was rated EF-1. In addition to the nine tornadoes, several locations were impacted by straight-line wind damage. The greatest impact from straight-line winds extended west to east through sections of southeast Missouri into southwest Illinois. The most extensive straight-line wind damage was in a swath from Desloge, MO through Chester, IL. Between the tornadoes and straight-line winds, much of the damage was similar in nature, taking out several trees, damaging outbuildings, machine sheds, and a few grain silos. Some residential homes also suffered damage, largely due to fallen trees, large limbs and/or flying debris. No fatalities nor injuries were reported.",18
1024276,BOND CO.,BADEN BADEN,05/19/2022,1704,Tornado, ,EF1,0,0,20000,0,IL,CST-6, ,169090,C,5,LSX,0,0,NWS Storm Survey, ,10.9,250,3,SE,1,ESE,GREENVILLE,05/19/2022,1716,38.741,-89.482,38.882,-89.391,"The tornado crossed into southern Bond County at the intersection of Keysport Road and Schrage Road. It continued to travel to the north northeast. It caused roof damage to an outbuilding as well as snapping off a couple of large trees at a farm on Drake School Road, just west of intersection with Millersburg Road. It eventually crossed Interstate 70 just southwest of Exit 45 on the southeast side of Greenville. It lifted and dissipated along Illinois Route 127 just north of intersection with Bowman Industrial Drive. The tornado was rated EF1 in Bond County with a path length of 10.9 miles and a max path width of 250 yards. No deaths or injuries were reported. Overall, the tornado was rated EF1 with a path length of 16.65 miles and a max path width of 250 yards.","During the early afternoon of Thursday, May 19, 2022, a complex of thunderstorms expanded and intensified over sections of south-central Missouri. Thunderstorms quickly became strong to severe as the complex tracked east-northeast, impacting east-central Missouri, southeast Missouri, west-central Illinois and southwest Illinois. Numerous thunderstorms embedded within the broad complex exhibited signs of rotation, resulting in nine confirmed tornadoes. Of the nine tornadoes, six tornadoes occurred in Missouri and three occurred in Illinois. In Missouri, five of the six tornadoes were rated EF-0 and one tornado was rated EF-1. In Illinois, two tornadoes were rated EF-0, while the third was rated EF-1. In addition to the nine tornadoes, several locations were impacted by straight-line wind damage. The greatest impact from straight-line winds extended west to east through sections of southeast Missouri into southwest Illinois. The most extensive straight-line wind damage was in a swath from Desloge, MO through Chester, IL. Between the tornadoes and straight-line winds, much of the damage was similar in nature, taking out several trees, damaging outbuildings, machine sheds, and a few grain silos. Some residential homes also suffered damage, largely due to fallen trees, large limbs and/or flying debris. No fatalities nor injuries were reported.",19
1018159,WABASH CO.,KEENSBURG,05/19/2022,2031,Tornado, ,EF2,0,0,500000,0,IL,CST-6, ,168199,C,185,PAH,0,0,NWS Storm Survey, ,8.52,300,1,SW,2,ESE,MT CARMEL,05/19/2022,2039,38.3439,-87.8778,38.41,-87.745,"The tornado touched down near Keensburg and moved northeast, passing across the southeast portion of Mount Carmel and across the Wabash River into Indiana. A few homes lost large portions of roofing, mainly shingles. Outbuildings and small sheds were destroyed. Numerous power lines were down. Many trees were snapped or uprooted. Many trees landed on homes and structures, causing some structural damage. Dozens of power poles were snapped off. A large machine shed lost small sections of metal roof and wall  panels. Several pivot irrigation systems were flipped. Peak winds were estimated near 115 mph in Wabash County. The tornado crossed the Wabash River into Gibson County, Indiana.","An organized complex of thunderstorms accompanied a pronounced mesoscale convective vortex (MCV) as it tracked across Missouri and Illinois. A corridor of moderate to strong instability formed ahead of the MCV from southern Missouri into southern Illinois and Indiana. The storms moved northeast from southeast Missouri across southwest Illinois in the form of a squall line early in the evening, with locally damaging winds. After weakening for a couple hours, the storms then redeveloped over the Wabash Valley region into an organized cluster with an embedded supercell. The supercell produced a tornado that tracked into southwest Indiana.",20
1021864,STEPHENSON CO.,OAKDALE NATURE PRSRVE,05/25/2022,1406,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,168738,C,177,DVN,0,0,NWS Storm Survey, ,1.83,30,1,E,1,ENE,FREEPORT ALBERTUS AR,05/25/2022,1409,42.23,-89.584,42.254,-89.569,"A brief tornado caused damage at a farmstead just southeast of the Albertus Airport. The tornado caused significant damage to an outbuilding, destroyed a grain bin, and snapped tree trunks. The tornado was rated EF1 with maximum winds around 100 mph. The tornado was on the ground for nearly 2 miles. Start and end times were estimated by radar. There were no injuries reported. Assistance from Stephenson County Emergency Management in completing the survey is greatly appreciated.","A brief spin-up tornado occurred Wednesday afternoon just south of Freeport near the airport.  No injuries were reported.",21
1021358,OGLE CO.,BAILEYVILLE,05/26/2022,1320,Tornado, ,EFU,0,0,0,0,IL,CST-6, ,168451,C,141,LOT,0,0,Trained Spotter, ,0.1,20,2,S,2,S,BAILEYVILLE,05/26/2022,1321,42.1709,-89.6011,42.1702,-89.6024,"Based on multiple spotter reports, a brief tornado touched down in a field just south of Coffman Road two miles south of Baileyville.  Spotters reported rotating dust underneath a funnel cloud.  The tornado was on the ground for approximately 30 seconds.  No damage was reported.","A brief tornado occurred in northwest Ogle County during the afternoon of May 26th.",22
1020635,MCDONOUGH CO.,INDUSTRY,05/31/2022,2134,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,168571,C,109,DVN,0,0,Trained Spotter, ,1.6,60,4,NW,4,NNW,INDUSTRY,05/31/2022,2138,40.3714,-90.6477,40.3788,-90.619,"A tornado touched down northwest of Industry, IL on the evening of May 31, 2022. The tornado lofted a grain bin, damaged a farm outbuilding and snapped a power pole along Highway 67. The tornado was on the ground for just over 1.5 miles. Start and end times were estimated by radar. There were no injuries/fatalities reported. Assistance from McDonough County Emergency Management in completing the survey is greatly appreciated.","Thunderstorms developed across all of eastern Iowa, northwest Illinois and far northeast Missouri on the afternoon and evening of May 31, 2022. Initially, storms were not severe as they worked through an environment that was lacking strong mid-level instability. This changed as storms reached west central Illinois, where some atmospheric recovery was able to take place during the late afternoon hours from cloud cover during the day. A strong storm developed in northwest Illinois, which spawned a brief tornado that led to some damage. In addition, torrential rain fell across the area and led to flash flooding across southern portions of Hancock and McDonough counties. Several roads were washed out and rivers were out of their banks. The La Moine River at Colmar rose to moderate flood stage as well.",23
1025269,COOK CO.,STREAMWOOD,06/13/2022,1713,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,168695,C,31,LOT,0,0,NWS Storm Survey, ,0.2,30,1,NNW,1,NNW,STREAMWOOD,06/13/2022,1714,42.0459,-88.1784,42.0432,-88.1774,"A tornado with peak winds of 75 mph touched down just southeast of the intersection of Golf and Bartlett Roads.  The tornado produced only tree damage as it moved southeast through a wooded area.  The tornado lifted south of Poplar Creek.","A supercell thunderstorm moved across northeast Illinois including Chicago and the western suburbs during the late afternoon and early evening of June 13th.  Widespread significant wind damage occurred in many areas and two tornadoes occurred.  Thousands of trees were damaged and hundreds of trees were snapped or uprooted.  Several houses were damaged, some significantly, by falling trees.  Numerous vehicles were damaged or crushed by falling trees or tree limbs.",24
1025274,COOK CO.,(O6C) SCHAUMBURG REGIONAL AIRPORT,06/13/2022,1727,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,168695,C,31,LOT,0,0,NWS Storm Survey, ,0.8,25,1,NE,1,NNE,ROSELLE,06/13/2022,1729,42.0016,-88.0813,41.9909,-88.0744,"A tornado with peak winds of 80 mph touched down just west of Roselle Road and just south of Lunt Avenue.  Trees were uprooted near Roselle Road just after the tornado touched down.  The tornado caused roof damage to a fast food restaurant building along Roselle Road, just south of Nerge Road.  Sporadic tree damage continued along the path until the tornado crossed Devon Avenue and into DuPage County.","A supercell thunderstorm moved across northeast Illinois including Chicago and the western suburbs during the late afternoon and early evening of June 13th.  Widespread significant wind damage occurred in many areas and two tornadoes occurred.  Thousands of trees were damaged and hundreds of trees were snapped or uprooted.  Several houses were damaged, some significantly, by falling trees.  Numerous vehicles were damaged or crushed by falling trees or tree limbs.",25
1025276,DU PAGE CO.,ROSELLE,06/13/2022,1729,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,168695,C,43,LOT,0,0,NWS Storm Survey, ,1.4,25,1,NNE,1,SW,MEDINAH,06/13/2022,1732,41.9909,-88.0744,41.9747,-88.0606,"A tornado with peak winds of 80 mph which touched down in Cook County, crossed Devon Avenue into DuPage County.  The tornado produced only sporadic tree damage in DuPage County as it moved southeast.  The tornado lifted between Sunnyside Road and Turner Avenue, just west of Lake Park East High School.","A supercell thunderstorm moved across northeast Illinois including Chicago and the western suburbs during the late afternoon and early evening of June 13th.  Widespread significant wind damage occurred in many areas and two tornadoes occurred.  Thousands of trees were damaged and hundreds of trees were snapped or uprooted.  Several houses were damaged, some significantly, by falling trees.  Numerous vehicles were damaged or crushed by falling trees or tree limbs.",26
1035610,RICHLAND CO.,PASSPORT,06/17/2022,536,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,170150,C,159,ILX,0,0,Emergency Manager, ,3.31,60,0,SSE,2,NNE,OLNEY NOBLE ARPT,06/17/2022,544,38.7746,-88.2455,38.76,-88.17,"A tornado touched down on Deer Farm Lane near North Passport Road 1 mile south-southeast of Passport at 6:36 AM CDT.  The tornado knocked down multiple power poles, then tracked east-southeastward causing periodic tree damage and damage to the roofing of a barn. The tornado dissipated near the intersection of County Road 1300 North and North Higgin Switch Road about 4.5 miles northwest of Olney at 6:44 AM CDT.","A strong nocturnal low-level jet interacting with a nearly stationary frontal boundary triggered a Mesoscale Convective System (MCS) over northern Missouri during the pre-dawn hours of June 17th.  The large thunderstorm cluster tracked east-southeastward along the boundary, producing significant wind damage and flash flooding.  The storms were focused along and southeast of a Rushville...to Springfield...to Shelbyville...to Robinson line.  Numerous trees and power lines were blown down.  In addition, very heavy rainfall of 3 to 5 inches along and south of a Jacksonville to Effingham line created pockets of flash flooding.",27
